LATITUDE,LONGITUDE,ID
53.3474,-6.24,2804mb
53.3464,-6.29205,2805mb
53.349,-6.26084,2806mb
53.3413,-6.2581,2807mb
53.3501,-6.26679,2808mb
53.3409,-6.26243,2809mb
53.3323,-6.2536,2810mb
53.349,-6.24875,2811mb
53.3462,-6.25407,2812mb
53.3427,-6.23829,2813mb
53.2964,-6.18441,2814mb
53.3474,-6.24009,2815mb
53.3231,-6.26553,2816mb
53.3496,-6.24839,2817mb
53.3464,-6.29209,2818mb
53.349,-6.26083,2819mb
53.3501,-6.26687,2820mb
53.3458,-6.25894,2821mb
53.3475,-6.23994,2822mb
53.3409,-6.26254,2823mb
53.3488,-6.24863,2824mb
53.2944,-6.13452,2825mb
53.3427,-6.23816,2826mb
53.3376,-6.26644,2827mb
53.3231,-6.26555,2828mb
53.3495,-6.24832,2829mb
53.3461,-6.25438,2830mb
53.3463,-6.2922,2831mb
53.3505,-6.26642,2832mb
53.3411,-6.25767,2833mb
53.3343,-6.26542,2834mb
53.3489,-6.24887,2835mb
53.3069,-6.22628,2836mb
53.3464,-6.25449,2837mb
53.3429,-6.23818,2838mb
53.3398,-6.26091,2839mb
53.3513,-6.25102,2840mb
53.3474,-6.24007,2841mb
53.3232,-6.26563,2842mb
53.3463,-6.29219,2843mb
53.2944,-6.13444,2844mb
53.3411,-6.25791,2845mb
53.3502,-6.26656,2846mb
53.3474,-6.23989,2847mb
53.3409,-6.26247,2848mb
53.3344,-6.26536,2849mb
53.3492,-6.2493,2850mb
53.3462,-6.25437,2851mb
53.343,-6.23876,2852mb
53.3231,-6.26568,2853mb
53.3495,-6.24825,2854mb
53.2946,-6.13431,2855mb
53.3461,-6.2543,2856mb
53.3464,-6.29214,2857mb
53.349,-6.26082,2858mb
53.3505,-6.26651,2859mb
53.2945,-6.13437,2860mb
53.3413,-6.25776,2861mb
53.3503,-6.26655,2862mb
53.3474,-6.23984,2863mb
53.3323,-6.2535,2864mb
53.3486,-6.24906,2865mb
53.3463,-6.2544,2866mb
53.3429,-6.23897,2867mb
53.3398,-6.26094,2868mb
53.3507,-6.26652,2869mb
53.3494,-6.24832,2870mb
53.3458,-6.25429,2871mb
53.3464,-6.29212,2872mb
53.2944,-6.13446,2873mb
53.3412,-6.25798,2874mb
53.3502,-6.26688,2875mb
53.3474,-6.23986,2876mb
53.3409,-6.26245,2877mb
53.3324,-6.25344,2878mb
53.3486,-6.24881,2879mb
53.3513,-6.25096,2880mb
53.2891,-6.11387,2881mb
53.3459,-6.25427,2882mb
53.3464,-6.29215,2883mb
53.3507,-6.26656,2884mb
53.3502,-6.26686,2885mb
53.3409,-6.26246,2886mb
53.3487,-6.24886,2887mb
53.3462,-6.25429,2888mb
53.3377,-6.26643,2889mb
53.3513,-6.25111,2890mb
53.3475,-6.24008,2891mb
53.323,-6.26558,2892mb
53.2946,-6.13434,2893mb
53.3489,-6.26083,2894mb
53.3505,-6.26631,2895mb
53.3489,-6.2607,2896mb
53.3502,-6.26684,2897mb
53.3308,-6.26038,2898mb
53.3697,-6.25429,2899mb
53.3487,-6.24882,2900mb
53.3398,-6.26105,2901mb
53.3514,-6.25123,2902mb
53.3558,-6.25749,2903mb
53.3463,-6.2547,2904mb
53.3489,-6.26072,2905mb
53.3475,-6.23995,2906mb
53.3308,-6.26034,2907mb
53.3462,-6.25455,2908mb
53.3225,-6.2379,2909mb
53.3514,-6.25113,2910mb
53.289,-6.11381,2911mb
53.3506,-6.26653,2912mb
53.323,-6.26556,2913mb
53.346,-6.25443,2914mb
53.3506,-6.26652,2915mb
53.3491,-6.26068,2916mb
53.3307,-6.26038,2917mb
53.3772,-6.26967,2918mb
53.349,-6.26069,2919mb
53.3772,-6.26968,2920mb
53.3225,-6.23779,2921mb
53.3514,-6.25114,2922mb
53.3481,-6.29604,2923mb
53.3489,-6.26084,2924mb
53.2885,-6.11421,2925mb
53.366,-6.27169,2926mb
53.3475,-6.23982,2927mb
53.349,-6.26075,2928mb
53.3461,-6.25436,2929mb
53.3399,-6.26104,2930mb
53.3443,-6.23349,2931mb
53.3476,-6.23976,2932mb
53.3482,-6.29597,2933mb
53.3489,-6.26081,2934mb
53.2948,-6.13436,2935mb
53.3491,-6.2607,2936mb
53.3442,-6.26665,2937mb
53.349,-6.26079,2938mb
53.3464,-6.29222,2939mb
53.2951,-6.13456,2940mb
53.302,-6.17861,2941mb
53.3226,-6.23779,2942mb
53.3443,-6.23347,2943mb
53.3475,-6.24004,2944mb
53.323,-6.26552,2945mb
53.346,-6.25437,2946mb
53.3569,-6.26815,2947mb
53.3491,-6.26071,2948mb
53.3659,-6.27161,2949mb
53.3475,-6.23978,2950mb
53.3696,-6.34869,2951mb
53.2947,-6.13459,2952mb
53.3771,-6.26969,2953mb
53.3443,-6.23343,2954mb
53.3475,-6.24003,2955mb
53.357,-6.2682,2956mb
53.323,-6.26548,2957mb
53.346,-6.25434,2958mb
53.3483,-6.29598,2959mb
53.3412,-6.28354,2960mb
53.357,-6.26813,2961mb
53.3488,-6.26056,2962mb
53.3221,-6.28479,2963mb
53.3436,-6.24728,2964mb
53.3221,-6.28487,2965mb
53.2945,-6.13455,2966mb
53.3446,-6.23325,2967mb
53.3474,-6.24006,2968mb
53.3569,-6.26817,2969mb
53.3464,-6.2544,2970mb
53.357,-6.26812,2971mb
53.3489,-6.26068,2972mb
53.3436,-6.24745,2973mb
53.3699,-6.34874,2974mb
53.346,-6.25408,2975mb
53.3523,-6.26036,2976mb
53.3226,-6.23778,2977mb
53.3569,-6.26811,2978mb
53.3309,-6.26093,2979mb
53.3464,-6.25438,2980mb
53.3412,-6.28365,2981mb
53.3544,-6.27908,2982mb
53.3437,-6.24733,2983mb
53.3344,-6.26519,2984mb
53.3697,-6.34875,2985mb
53.3464,-6.25419,2986mb
53.3522,-6.2602,2987mb
53.3445,-6.23498,2988mb
53.3461,-6.25413,2989mb
53.3484,-6.29586,2990mb
53.349,-6.26073,2991mb
53.3435,-6.24734,2992mb
53.3344,-6.26525,2993mb
53.3461,-6.25382,2994mb
53.3523,-6.26007,2995mb
53.3227,-6.2376,2996mb
53.3569,-6.2681,2997mb
53.3556,-6.25751,2998mb
53.3288,-6.27579,2999mb
53.3461,-6.25417,3000mb
53.3484,-6.2959,3001mb
53.3569,-6.26814,3002mb
53.349,-6.26072,3003mb
53.3568,-6.26816,3004mb
53.341,-6.26252,3005mb
53.3696,-6.34876,3006mb
53.3225,-6.23787,3007mb
53.3483,-6.29579,3008mb
53.366,-6.2718,3009mb
53.3409,-6.26248,3010mb
53.3221,-6.28486,3011mb
53.3489,-6.2609,3012mb
53.2947,-6.13448,3013mb
53.3523,-6.26025,3014mb
53.3483,-6.29584,3015mb
53.3659,-6.27181,3016mb
53.3408,-6.26248,3017mb
53.322,-6.28495,3018mb
53.3489,-6.26087,3019mb
53.3227,-6.23781,3020mb
53.3569,-6.26812,3021mb
53.2802,-6.14431,3022mb
53.3483,-6.29587,3023mb
53.341,-6.26239,3024mb
53.3118,-6.27493,3025mb
53.322,-6.28498,3026mb
53.349,-6.26086,3027mb
53.2947,-6.13435,3028mb
53.3522,-6.26001,3029mb
53.3227,-6.23782,3030mb
53.3443,-6.23329,3031mb
53.3333,-6.24389,3032mb
53.2802,-6.14438,3033mb
53.3462,-6.25396,3034mb
53.3484,-6.29589,3035mb
53.3207,-6.28539,3036mb
53.3489,-6.26065,3037mb
53.341,-6.26243,3038mb
53.312,-6.27483,3039mb
53.3221,-6.28491,3040mb
53.3697,-6.34872,3041mb
53.2947,-6.13438,3042mb
53.3226,-6.23784,3043mb
53.3333,-6.24372,3044mb
53.357,-6.26815,3045mb
53.2804,-6.14434,3046mb
53.3461,-6.25393,3047mb
53.3569,-6.26819,3048mb
53.312,-6.27491,3049mb
53.3221,-6.28493,3050mb
53.3522,-6.26014,3051mb
53.3225,-6.23785,3052mb
53.3332,-6.24384,3053mb
53.3818,-6.24164,3054mb
53.2803,-6.14435,3055mb
53.3461,-6.25397,3056mb
53.3483,-6.29608,3057mb
53.3568,-6.26821,3058mb
53.3569,-6.26818,3059mb
53.3119,-6.27488,3060mb
53.3221,-6.28488,3061mb
53.3696,-6.34875,3062mb
53.3522,-6.26011,3063mb
53.3226,-6.23788,3064mb
53.3443,-6.23339,3065mb
53.3333,-6.24375,3066mb
53.3461,-6.25398,3067mb
53.3483,-6.29607,3068mb
53.357,-6.26819,3069mb
53.3572,-6.26811,3070mb
53.3119,-6.27486,3071mb
53.3221,-6.28492,3072mb
53.3466,-6.254,3073mb
53.3522,-6.26015,3074mb
53.3567,-6.26809,3075mb
53.3441,-6.23303,3076mb
53.3772,-6.27023,3077mb
53.322,-6.28487,3078mb
53.3225,-6.23756,3079mb
53.3398,-6.26104,3080mb
53.3442,-6.23315,3081mb
53.3333,-6.24392,3082mb
53.3568,-6.26811,3083mb
53.344,-6.2329,3084mb
53.366,-6.27181,3085mb
53.357,-6.26814,3086mb
53.3483,-6.296,3087mb
53.3221,-6.28489,3088mb
53.3695,-6.25434,3089mb
53.3697,-6.34876,3090mb
53.3464,-6.25454,3091mb
53.3521,-6.26001,3092mb
53.3226,-6.23787,3093mb
53.3333,-6.24391,3094mb
53.3461,-6.25435,3095mb
53.3569,-6.26809,3096mb
53.366,-6.27183,3097mb
53.3219,-6.28495,3098mb
53.3226,-6.23768,3099mb
53.3452,-6.30695,3100mb
53.3457,-6.25424,3101mb
53.2928,-6.13003,3102mb
53.3119,-6.27485,3103mb
53.3695,-6.25437,3104mb
53.3459,-6.25406,3105mb
53.302,-6.17848,3106mb
53.3226,-6.23769,3107mb
53.3233,-6.26551,3108mb
53.3333,-6.24383,3109mb
53.3569,-6.26808,3110mb
53.3451,-6.30699,3111mb
53.2804,-6.14403,3112mb
53.3483,-6.29601,3113mb
53.3482,-6.29606,3114mb
53.322,-6.2849,3115mb
53.346,-6.25424,3116mb
53.3523,-6.26027,3117mb
53.3226,-6.2377,3118mb
53.3233,-6.2655,3119mb
53.3442,-6.23335,3120mb
53.3333,-6.24373,3121mb
53.3451,-6.30696,3122mb
53.2802,-6.14437,3123mb
53.3484,-6.29585,3124mb
53.2946,-6.13429,3125mb
53.3483,-6.29592,3126mb
53.322,-6.28493,3127mb
53.3522,-6.26023,3128mb
53.3225,-6.23774,3129mb
53.3234,-6.26552,3130mb
53.3332,-6.2439,3131mb
53.3568,-6.26794,3132mb
53.3452,-6.30693,3133mb
53.2803,-6.14423,3134mb
53.3467,-6.2546,3135mb
53.344,-6.23244,3136mb
53.357,-6.2683,3137mb
53.3483,-6.29596,3138mb
53.3772,-6.26985,3139mb
53.3695,-6.25423,3140mb
53.3698,-6.34876,3141mb
53.3775,-6.27011,3142mb
53.3463,-6.25435,3143mb
53.3521,-6.25998,3144mb
53.3234,-6.26551,3145mb
53.3332,-6.24381,3146mb
53.3568,-6.26798,3147mb
53.3452,-6.30708,3148mb
53.2802,-6.14435,3149mb
53.3465,-6.2546,3150mb
53.3484,-6.29605,3151mb
53.344,-6.23306,3152mb
53.357,-6.26826,3153mb
53.3484,-6.29614,3154mb
53.3772,-6.26984,3155mb
53.3221,-6.28496,3156mb
53.352,-6.26003,3157mb
53.3226,-6.23782,3158mb
53.3448,-6.23302,3159mb
53.3332,-6.24387,3160mb
53.3568,-6.26802,3161mb
53.3452,-6.30707,3162mb
53.3482,-6.29599,3163mb
53.3441,-6.23309,3164mb
53.357,-6.26825,3165mb
53.322,-6.28492,3166mb
53.3523,-6.25993,3167mb
53.3226,-6.23781,3168mb
53.3234,-6.2655,3169mb
53.3443,-6.23346,3170mb
53.3333,-6.24397,3171mb
53.3569,-6.26803,3172mb
53.3452,-6.3071,3173mb
53.3289,-6.27577,3174mb
53.3461,-6.25452,3175mb
53.3484,-6.29591,3176mb
53.2944,-6.13442,3177mb
53.3441,-6.23367,3178mb
53.357,-6.26816,3179mb
53.3484,-6.29603,3180mb
53.3457,-6.25442,3181mb
53.3523,-6.25996,3182mb
53.3332,-6.24383,3183mb
53.3569,-6.26804,3184mb
53.3451,-6.30701,3185mb
53.3484,-6.29575,3186mb
53.3441,-6.2336,3187mb
53.3482,-6.29603,3188mb
53.312,-6.2749,3189mb
53.3522,-6.26002,3190mb
53.3442,-6.23343,3191mb
53.3568,-6.2681,3192mb
53.3451,-6.30689,3193mb
53.3484,-6.29583,3194mb
53.295,-6.13408,3195mb
53.366,-6.27185,3196mb
53.3695,-6.25432,3197mb
53.3226,-6.2378,3198mb
53.3233,-6.26544,3199mb
53.3442,-6.23342,3200mb
53.3451,-6.30695,3201mb
53.357,-6.26818,3202mb
53.3569,-6.26816,3203mb
53.322,-6.28508,3204mb
53.3696,-6.25438,3205mb
53.3225,-6.23782,3206mb
53.3333,-6.24378,3207mb
53.3452,-6.30704,3208mb
53.3557,-6.25748,3209mb
53.3464,-6.25409,3210mb
53.357,-6.26817,3211mb
53.3569,-6.26794,3212mb
53.3485,-6.29611,3213mb
53.3696,-6.25437,3214mb
53.3524,-6.26038,3215mb
53.302,-6.17845,3216mb
53.3225,-6.23781,3217mb
53.3233,-6.26552,3218mb
53.3441,-6.23321,3219mb
53.3631,-6.23602,3220mb
53.3331,-6.24378,3221mb
53.2801,-6.14431,3222mb
53.3461,-6.2541,3223mb
53.3018,-6.17836,3224mb
53.3522,-6.26024,3225mb
53.302,-6.17846,3226mb
53.3332,-6.24393,3227mb
53.3451,-6.30703,3228mb
53.2802,-6.14419,3229mb
53.3018,-6.17828,3230mb
53.3569,-6.26807,3231mb
53.3234,-6.26549,3232mb
53.3445,-6.23344,3233mb
53.3451,-6.30718,3234mb
53.3019,-6.17827,3235mb
53.357,-6.26807,3236mb
53.3482,-6.29614,3237mb
53.3333,-6.24405,3238mb
53.3769,-6.26946,3239mb
53.3522,-6.26025,3240mb
53.3332,-6.24324,3241mb
53.3169,-6.21485,3242mb
53.3233,-6.26549,3243mb
53.3442,-6.23307,3244mb
53.333,-6.24443,3245mb
53.3451,-6.30698,3246mb
53.3482,-6.29598,3247mb
53.3568,-6.26809,3248mb
53.3443,-6.23282,3249mb
53.3448,-6.23834,3250mb
53.3439,-6.26206,3251mb
53.3451,-6.23802,3252mb
53.377,-6.26957,3253mb
53.3331,-6.24352,3254mb
53.3169,-6.21475,3255mb
53.3233,-6.26548,3256mb
53.3332,-6.24389,3257mb
53.3568,-6.26808,3258mb
53.3424,-6.29343,3259mb
53.3414,-6.2582,3260mb
53.2802,-6.14442,3261mb
53.3019,-6.17822,3262mb
53.3568,-6.26814,3263mb
53.3442,-6.23286,3264mb
53.3447,-6.23845,3265mb
53.3449,-6.23802,3266mb
53.2962,-6.13377,3267mb
53.3332,-6.24327,3268mb
53.3443,-6.23314,3269mb
53.3332,-6.24388,3270mb
53.3413,-6.25806,3271mb
53.2802,-6.1444,3272mb
53.3442,-6.23289,3273mb
53.3447,-6.23841,3274mb
53.3439,-6.26207,3275mb
53.3333,-6.24393,3276mb
53.295,-6.1344,3277mb
53.346,-6.25426,3278mb
53.3331,-6.24326,3279mb
53.317,-6.21486,3280mb
53.3423,-6.29373,3281mb
53.2803,-6.14432,3282mb
53.3019,-6.17818,3283mb
53.3568,-6.26813,3284mb
53.3447,-6.23836,3285mb
53.3495,-6.27793,3286mb
53.3453,-6.2381,3287mb
53.3361,-6.2475,3288mb
53.3334,-6.24318,3289mb
53.317,-6.21481,3290mb
53.3233,-6.26547,3291mb
53.3442,-6.2334,3292mb
53.3332,-6.24386,3293mb
53.3568,-6.26806,3294mb
53.3019,-6.17813,3295mb
53.3569,-6.26795,3296mb
53.3442,-6.23294,3297mb
53.3448,-6.23824,3298mb
53.3494,-6.24852,3299mb
53.3362,-6.24765,3300mb
53.3342,-6.26525,3301mb
53.3331,-6.24336,3302mb
53.3169,-6.21483,3303mb
53.3441,-6.23338,3304mb
53.3413,-6.25792,3305mb
53.3442,-6.233,3306mb
53.3448,-6.23825,3307mb
53.3492,-6.2781,3308mb
53.3361,-6.24782,3309mb
53.3342,-6.26527,3310mb
53.3461,-6.25329,3311mb
53.3331,-6.24339,3312mb
53.317,-6.21487,3313mb
53.3333,-6.24381,3314mb
53.3412,-6.25793,3315mb
53.2948,-6.13448,3316mb
53.3019,-6.17817,3317mb
53.2944,-6.13451,3318mb
53.3442,-6.23301,3319mb
53.3449,-6.23829,3320mb
53.3493,-6.27799,3321mb
53.336,-6.2478,3322mb
53.3774,-6.27055,3323mb
53.3341,-6.26539,3324mb
53.2944,-6.1345,3325mb
53.346,-6.25399,3326mb
53.3332,-6.24333,3327mb
53.3233,-6.26546,3328mb
53.3441,-6.23296,3329mb
53.3441,-6.2333,3330mb
53.3333,-6.24371,3331mb
53.3412,-6.25792,3332mb
53.3431,-6.26443,3333mb
53.2927,-6.13009,3334mb
53.3442,-6.23303,3335mb
53.3447,-6.23824,3336mb
53.3495,-6.24821,3337mb
53.336,-6.24779,3338mb
53.3774,-6.2705,3339mb
53.3342,-6.26535,3340mb
53.3474,-6.2551,3341mb
53.3332,-6.24328,3342mb
53.3308,-6.26039,3343mb
53.3439,-6.23251,3344mb
53.3332,-6.24371,3345mb
53.3413,-6.25804,3346mb
53.343,-6.26432,3347mb
53.3567,-6.2681,3348mb
53.3442,-6.23305,3349mb
53.3449,-6.23833,3350mb
53.3496,-6.24851,3351mb
53.3495,-6.27786,3352mb
53.3359,-6.24773,3353mb
53.3774,-6.27056,3354mb
53.339,-6.27326,3355mb
53.3332,-6.24337,3356mb
53.3309,-6.2606,3357mb
53.3493,-6.24824,3358mb
53.3412,-6.25803,3359mb
53.3442,-6.23308,3360mb
53.3498,-6.24857,3361mb
53.3361,-6.2479,3362mb
53.3773,-6.2706,3363mb
53.3391,-6.27325,3364mb
53.3457,-6.25904,3365mb
53.3523,-6.26013,3366mb
53.333,-6.24343,3367mb
53.3309,-6.26032,3368mb
53.3441,-6.23312,3369mb
53.3495,-6.24834,3370mb
53.3412,-6.25801,3371mb
53.2946,-6.13459,3372mb
53.3567,-6.2682,3373mb
53.3448,-6.23829,3374mb
53.3493,-6.27826,3375mb
53.345,-6.23832,3376mb
53.3362,-6.24783,3377mb
53.3391,-6.27332,3378mb
53.3458,-6.2592,3379mb
53.3457,-6.25405,3380mb
53.3332,-6.2433,3381mb
53.3309,-6.26033,3382mb
53.3441,-6.23313,3383mb
53.3495,-6.24828,3384mb
53.3412,-6.25796,3385mb
53.3449,-6.23836,3386mb
53.3496,-6.2482,3387mb
53.3494,-6.278,3388mb
53.3361,-6.24788,3389mb
53.3458,-6.25915,3390mb
53.346,-6.25404,3391mb
53.3331,-6.24346,3392mb
53.3441,-6.23317,3393mb
53.3496,-6.24826,3394mb
53.2928,-6.13005,3395mb
53.3568,-6.26812,3396mb
53.3413,-6.25798,3397mb
53.3448,-6.23827,3398mb
53.3496,-6.24862,3399mb
53.3332,-6.21658,3400mb
53.3482,-6.29604,3401mb
53.3361,-6.24779,3402mb
53.3773,-6.27055,3403mb
53.346,-6.25413,3404mb
53.3332,-6.2435,3405mb
53.3441,-6.23326,3406mb
53.343,-6.26427,3407mb
53.3444,-6.2333,3408mb
53.345,-6.23813,3409mb
53.3362,-6.24795,3410mb
53.3391,-6.27336,3411mb
53.346,-6.25913,3412mb
53.3463,-6.2546,3413mb
53.3522,-6.26016,3414mb
53.3332,-6.24349,3415mb
53.3441,-6.23337,3416mb
53.343,-6.2643,3417mb
53.3569,-6.26806,3418mb
53.3444,-6.23332,3419mb
53.359,-6.26874,3420mb
53.3363,-6.24781,3421mb
53.3391,-6.27337,3422mb
53.3458,-6.25911,3423mb
53.3466,-6.25412,3424mb
53.3631,-6.23596,3425mb
53.3332,-6.24341,3426mb
53.3308,-6.26042,3427mb
53.3443,-6.23337,3428mb
53.3441,-6.23342,3429mb
53.3512,-6.25114,3430mb
53.3568,-6.2682,3431mb
53.3444,-6.23335,3432mb
53.359,-6.26877,3433mb
53.3361,-6.24781,3434mb
53.3391,-6.27331,3435mb
53.3457,-6.25915,3436mb
53.3464,-6.25396,3437mb
53.3441,-6.23341,3438mb
53.3495,-6.24822,3439mb
53.3513,-6.25114,3440mb
53.3568,-6.26823,3441mb
53.336,-6.24787,3442mb
53.3629,-6.25868,3443mb
53.3391,-6.27328,3444mb
53.3459,-6.2591,3445mb
53.3332,-6.24319,3446mb
53.3441,-6.23351,3447mb
53.3425,-6.29328,3448mb
53.3513,-6.25112,3449mb
53.359,-6.26875,3450mb
53.3457,-6.25905,3451mb
53.3359,-6.24791,3452mb
53.3629,-6.25864,3453mb
53.3391,-6.2733,3454mb
53.2947,-6.13458,3455mb
53.3459,-6.25436,3456mb
53.3332,-6.24325,3457mb
53.3476,-6.23992,3458mb
53.3441,-6.23354,3459mb
53.3451,-6.30794,3460mb
53.2948,-6.13444,3461mb
53.343,-6.26423,3462mb
53.359,-6.26873,3463mb
53.3763,-6.27192,3464mb
53.3619,-6.27276,3465mb
53.336,-6.24785,3466mb
53.3629,-6.25861,3467mb
53.3458,-6.25914,3468mb
53.3435,-6.24668,3469mb
53.3441,-6.23352,3470mb
53.3494,-6.24826,3471mb
53.3451,-6.30802,3472mb
53.3333,-6.24399,3473mb
53.359,-6.26872,3474mb
53.3489,-6.26086,3475mb
53.3619,-6.27279,3476mb
53.3629,-6.25855,3477mb
53.3624,-6.23708,3478mb
53.3334,-6.24378,3479mb
53.3343,-6.26517,3480mb
53.3441,-6.2335,3481mb
53.3496,-6.24822,3482mb
53.3543,-6.27909,3483mb
53.345,-6.30797,3484mb
53.3696,-6.25421,3485mb
53.357,-6.26811,3486mb
53.3764,-6.27196,3487mb
53.3618,-6.2728,3488mb
53.3624,-6.23698,3489mb
53.3463,-6.25415,3490mb
53.3335,-6.2438,3491mb
53.351,-6.25115,3492mb
53.344,-6.23316,3493mb
53.3496,-6.24827,3494mb
53.345,-6.30804,3495mb
53.3696,-6.2542,3496mb
53.3334,-6.24368,3497mb
53.359,-6.26878,3498mb
53.3436,-6.26081,3499mb
53.3619,-6.27271,3500mb
53.3624,-6.23701,3501mb
53.346,-6.25394,3502mb
53.3332,-6.24329,3503mb
53.3335,-6.24375,3504mb
53.3512,-6.25115,3505mb
53.344,-6.23296,3506mb
53.3495,-6.24842,3507mb
53.3548,-6.27881,3508mb
53.3696,-6.25417,3509mb
53.2947,-6.13439,3510mb
53.3438,-6.2611,3511mb
53.3618,-6.27277,3512mb
53.3624,-6.23696,3513mb
53.3343,-6.26533,3514mb
53.3442,-6.26781,3515mb
53.3543,-6.27908,3516mb
53.3548,-6.27882,3517mb
53.3697,-6.25425,3518mb
53.3334,-6.24366,3519mb
53.3632,-6.23603,3520mb
53.3327,-6.21591,3521mb
53.3438,-6.26113,3522mb
53.3763,-6.27198,3523mb
53.3619,-6.27272,3524mb
53.3769,-6.26967,3525mb
53.3629,-6.2587,3526mb
53.3343,-6.26526,3527mb
53.3334,-6.24393,3528mb
53.3441,-6.26787,3529mb
53.3543,-6.27905,3530mb
53.2949,-6.13451,3531mb
53.3334,-6.24362,3532mb
53.3328,-6.21581,3533mb
53.3618,-6.27275,3534mb
53.3443,-6.23333,3535mb
53.3625,-6.23702,3536mb
53.3332,-6.24332,3537mb
53.3342,-6.26553,3538mb
53.3334,-6.24391,3539mb
53.3459,-6.25398,3540mb
53.3441,-6.26791,3541mb
53.2949,-6.13453,3542mb
53.3548,-6.27879,3543mb
53.3632,-6.23599,3544mb
53.3441,-6.23272,3545mb
53.3438,-6.26116,3546mb
53.3619,-6.27263,3547mb
53.3494,-6.2782,3548mb
53.3624,-6.23695,3549mb
53.3332,-6.24321,3550mb
53.3347,-6.27426,3551mb
53.3335,-6.24377,3552mb
53.3441,-6.26794,3553mb
53.3543,-6.27911,3554mb
53.3461,-6.25416,3555mb
53.3548,-6.27889,3556mb
53.3631,-6.236,3557mb
53.3442,-6.2328,3558mb
53.359,-6.26884,3559mb
53.3438,-6.26122,3560mb
53.3619,-6.27264,3561mb
53.3442,-6.23297,3562mb
53.3494,-6.27816,3563mb
53.3624,-6.23699,3564mb
53.3332,-6.24323,3565mb
53.3347,-6.27425,3566mb
53.3334,-6.24381,3567mb
53.346,-6.25405,3568mb
53.3441,-6.26793,3569mb
53.2891,-6.11385,3570mb
53.3543,-6.27904,3571mb
53.3229,-6.26561,3572mb
53.3462,-6.25405,3573mb
53.3548,-6.27887,3574mb
53.3569,-6.2682,3575mb
53.3441,-6.23292,3576mb
53.3438,-6.26118,3577mb
53.3618,-6.27291,3578mb
53.3629,-6.25872,3579mb
53.3496,-6.27805,3580mb
53.3624,-6.23704,3581mb
53.3348,-6.27422,3582mb
53.3334,-6.2438,3583mb
53.346,-6.25406,3584mb
53.3542,-6.27898,3585mb
53.3462,-6.25398,3586mb
53.3818,-6.24165,3587mb
53.2949,-6.13442,3588mb
53.3548,-6.2788,3589mb
53.3618,-6.27296,3590mb
53.3254,-6.25498,3591mb
53.363,-6.25866,3592mb
53.3496,-6.278,3593mb
53.333,-6.27479,3594mb
53.3229,-6.26563,3595mb
53.346,-6.25386,3596mb
53.2948,-6.13451,3597mb
53.3618,-6.27302,3598mb
53.3494,-6.27809,3599mb
53.3625,-6.23718,3600mb
53.3334,-6.24382,3601mb
53.3543,-6.27899,3602mb
53.2947,-6.13453,3603mb
53.344,-6.23273,3604mb
53.3618,-6.27292,3605mb
53.3494,-6.27799,3606mb
53.3543,-6.27907,3607mb
53.3461,-6.25396,3608mb
53.3547,-6.27874,3609mb
53.344,-6.2327,3610mb
53.3438,-6.26115,3611mb
53.3618,-6.27274,3612mb
53.3629,-6.25867,3613mb
53.3495,-6.27801,3614mb
53.3229,-6.2656,3615mb
53.3547,-6.27877,3616mb
53.3441,-6.23284,3617mb
53.3618,-6.27289,3618mb
53.3495,-6.27811,3619mb
53.3331,-6.24333,3620mb
53.3334,-6.24385,3621mb
53.3433,-6.276,3622mb
53.3229,-6.26574,3623mb
53.2947,-6.13455,3624mb
53.3698,-6.25429,3625mb
53.3441,-6.23288,3626mb
53.3618,-6.2729,3627mb
53.3255,-6.255,3628mb
53.3629,-6.25869,3629mb
53.3495,-6.27813,3630mb
53.3624,-6.237,3631mb
53.3331,-6.2747,3632mb
53.3229,-6.26581,3633mb
53.3697,-6.25431,3634mb
53.2946,-6.1343,3635mb
53.3441,-6.23293,3636mb
53.3511,-6.27016,3637mb
53.3617,-6.27292,3638mb
53.3494,-6.27819,3639mb
53.3624,-6.23697,3640mb
53.3331,-6.2434,3641mb
53.3329,-6.27468,3642mb
53.3543,-6.27917,3643mb
53.3228,-6.26573,3644mb
53.3548,-6.27885,3645mb
53.3511,-6.27005,3646mb
53.3629,-6.25863,3647mb
53.3496,-6.27799,3648mb
53.3332,-6.24343,3649mb
53.3429,-6.276,3650mb
53.3543,-6.27915,3651mb
53.3229,-6.26565,3652mb
53.3547,-6.27867,3653mb
53.357,-6.2681,3654mb
53.3511,-6.27003,3655mb
53.3618,-6.27279,3656mb
53.3332,-6.24342,3657mb
53.3544,-6.27915,3658mb
53.3772,-6.26993,3659mb
53.3548,-6.27878,3660mb
53.3697,-6.25424,3661mb
53.359,-6.26868,3662mb
53.3511,-6.27001,3663mb
53.3618,-6.273,3664mb
53.3773,-6.26992,3665mb
53.2947,-6.13466,3666mb
53.3772,-6.26997,3667mb
53.3334,-6.24394,3668mb
53.3431,-6.27614,3669mb
53.3441,-6.26792,3670mb
53.3544,-6.27914,3671mb
53.3229,-6.26557,3672mb
53.3775,-6.27024,3673mb
53.3458,-6.25362,3674mb
53.3547,-6.27869,3675mb
53.359,-6.2687,3676mb
53.3511,-6.26997,3677mb
53.3618,-6.27298,3678mb
53.3772,-6.26991,3679mb
53.3494,-6.27801,3680mb
53.3334,-6.24395,3681mb
53.3431,-6.27615,3682mb
53.3544,-6.27912,3683mb
53.3817,-6.24184,3684mb
